player_id,name,hand,country,birthday
atp_203375,Sebastian Candia,U,CHI,1977-04-07
atp_203376,Rodrigo Alfaro,U,CHI,1978-09-16
atp_203377,Leandro Ordonez,U,ARG,1977-07-20
atp_203378,Alberto Galante,U,ARG,1975-05-02
atp_203379,Luis Becerra,U,CHI,1981-04-04
atp_203380,Mehul Jain,U,IND,1973-01-07
atp_203381,Song Yin,U,CHN,1972-07-12
atp_203382,Jin Cheng Zhang,U,CHN,1972-10-25
atp_203383,Chun Nan Chen,U,TPE,1973-03-22
atp_203384,Pedro Arroyave,U,COL,
atp_203385,Mariano Hankovits,U,ARG,1973-05-04
atp_203386,Diego Maggiolo,U,ARG,1971-06-01
atp_203387,Scott Williams,U,USA,1963-04-07
atp_203388,Diego Fernandez,U,PAR,
atp_203389,Rodolfo Ribeiro,U,BRA,
atp_203390,Drazan Humar,U,GER,1964-08-22
atp_203391,Niksa Salacan,U,CRO,1977-02-27
atp_203392,Alen Galic,U,CRO,1972-10-12
atp_203393,Martin Filipovic,U,CRO,1977-09-12
atp_203394,Petar Bubalo,U,CRO,1977-01-15
atp_203395,David Laudati,U,USA,1970-10-04
atp_203396,Nick Sousanis,U,USA,1972-12-24
atp_203397,Michael Zuvich,U,USA,1967-08-28
atp_203398,Igor Serdarevic,U,CRO,1979-01-04
atp_203399,Daniel Mihanovic,U,CRO,1980-12-19
atp_203400,Gordan Zwirn,U,CRO,1965-07-17
atp_203401,Davor Barisic,U,CRO,1974-06-26
atp_203402,Alexey Melnichenko,U,RUS,1979-01-12
atp_203403,Jiri Kuzela,U,CZE,1974-10-03
atp_203404,Thomas Rothe,U,GER,1959-10-25
atp_203405,Anders Lennartsson,U,SWE,1973-09-05
atp_203406,Roberto Rutili,U,SWE,1973-06-29
atp_203407,Gonzalo Aguilera,U,CHI,1977-11-04
atp_203408,German Gallegos,U,ECU,1974-12-28
atp_203409,John Guerrero,U,VEN,1979-12-22
atp_203410,Brad Williams,U,AUS,1974-11-24
atp_203411,Alexander Freiberger,U,GER,1972-12-01
atp_203412,Moti Kalu,U,ISR,1977-07-18
atp_203413,Mohamed El Beshir,U,EGY,1957-05-08
atp_203414,Gamal El Abd,U,EGY,1950-02-28
atp_203415,Hussein El Aroussy,U,EGY,1976-06-11
atp_203416,Bernhard Goerlitz,U,GER,1975-07-10
atp_203417,Youssef Nada,U,EGY,1976-08-18
atp_203418,Nick Bikoderov,U,RUS,1963-05-11
atp_203419,Ivan Pelfort,U,ESP,1974-10-23
atp_203420,Christian Zurita,U,ESP,1977-06-15
atp_203421,Javier Garcia Lazaro,U,ESP,1978-11-22
atp_203422,Carlos Cambronero Sanchez,U,ESP,
atp_203423,Cristobal Bennasar Manresa,U,ESP,1972-10-16
atp_203424,Ignasi Cots,U,ESP,
atp_203425,Albert Martinez Del Valle,U,ESP,
atp_203426,Gabriel Leal Permisan,U,ESP,1971-05-06
atp_203427,Hans Paino,U,USA,1974-01-29
atp_203428,Carlos Ruiz Munoz,U,ESP,1979-03-28
atp_203429,Andre Marco,U,ESP,
atp_203431,Ennio Chemes,U,ESP,1973-06-20
atp_203432,Brad Chippendale,U,AUS,1971-11-23
atp_203433,Oliver Gray,U,GBR,1975-01-15
atp_203434,Nicola Gennaro,U,ITA,1970-11-22
atp_203435,Rafael Dominguez Cortes,U,ESP,1975-02-06
atp_203436,Albert Molina,U,ESP,1971-07-02
atp_203437,Joel Fasius Martinez,U,ESP,1975-05-16
atp_203438,Carlos Coll,U,ESP,1970-05-12
atp_203439,Jose Alberto Modol,U,ESP,1970-02-18
atp_203440,Sixto Riasol Perez,U,ESP,1976-03-03
atp_203441,Luca Orazi,U,ITA,1976-05-24
atp_203442,Ramon Mele,U,ESP,
atp_203443,Arcadi Manchon Pineda,U,ESP,1974-09-17
atp_203444,Ivo Alvarez,U,ESP,1980-12-29
atp_203445,Xavi Sagales,U,ESP,
atp_203446,Carlos Capella Peris,U,ESP,1979-10-07
atp_203447,Matthew Macmahon,U,AUS,1972-08-22
atp_203448,Gavin Pfitzner,U,AUS,1966-09-01
atp_203449,Paul Hamilton,U,AUS,1969-12-01
atp_203450,Juan Pons,U,ESP,1974-08-04
atp_203451,Ernesto Vera,U,ESP,
atp_203452,Daniel Florez,U,ESP,1975-06-27
atp_203453,Felipe Beneroso,U,ESP,1966-06-28
atp_203454,Jorge Mir Mayor,U,ESP,1963-11-09
atp_203455,Albert Bonfil Barba,U,ESP,1976-03-29
atp_203456,David Losada Vicente,U,ESP,1974-03-30
atp_203457,Alexandre Gamez,U,FRA,1977-04-01
atp_203458,Raul Bello Martin,R,ESP,1980-06-14
atp_203459,Diego Valor Lopez,U,ESP,1974-07-27
atp_203460,Francesc Serra,U,ESP,1982-02-05
atp_203461,Francesc Gil,U,ESP,1982-06-01
atp_203462,Tom March,U,USA,1961-03-22
atp_203463,Laurie Pappalardo,U,AUS,1973-05-12
atp_203464,Carlos Ripoll,U,ESP,
atp_203465,Jaime Cabello,U,ESP,
atp_203466,Jose Arlandis,U,ESP,1966-09-26
atp_203467,Alex Millet,U,ESP,1975-08-09
atp_203468,Julio Peiro Gil,U,ESP,
atp_203469,Jesus Hidalgo,U,ESP,1969-09-15
atp_203470,Ion Sustacha Andino,U,ESP,1978-04-18
atp_203471,Antonio Dominguez Trapero,U,ESP,1977-06-22
atp_203472,Alberto Lara,U,ESP,1981-02-05
atp_203473,Sam Salant,U,USA,1971-10-27
atp_203474,Juan Domingo Pascual Velez,U,ESP,1973-02-01
atp_203475,Karim Perona,U,ESP,
atp_203476,Davide Carlini,U,ITA,1974-01-20
atp_203477,Raul Garcia Cubero,U,ESP,1978-09-16
atp_203478,Gonzalo Molina Marquez,U,ESP,1977-04-05
atp_203479,Henri Gony,U,FRA,1968-09-11
atp_203480,Cai Konneker,U,GER,1969-10-29
atp_203481,Victor Estrada,U,MEX,1951-09-25
atp_203482,Ruben Souto Garcia,U,ESP,1977-12-09
atp_203483,Carmelo Alventosa Albinana,U,ESP,
atp_203484,Alfredo De La Fuente,U,ESP,1972-06-18
atp_203485,Alfonso Paul Lopez,U,ESP,1978-01-05
atp_203486,Luis Alberto Ibanez Vazquez,U,ESP,1980-01-22
atp_203487,Pablo Munoz Roldan,U,ESP,1981-09-22
atp_203488,Manuel Sonet,U,ESP,
atp_203489,Sergio Toral Hernandez,U,ESP,1980-02-24
atp_203490,Karri Kivi,U,FIN,1974-09-20
atp_203491,Lasse Koskinen,U,FIN,1971-08-07
atp_203492,Mikko Back,U,FIN,1975-02-26
atp_203493,Janne Holli,U,FIN,1971-03-20
atp_203494,Timo Harkonen,U,FIN,1977-06-13
atp_203495,Pekka Mikkonen,U,FIN,1978-11-13
atp_203496,Olivier Macarez,U,FRA,1963-04-24
atp_203497,Roman Bozek,U,CZE,1975-02-03
atp_203498,Mathieu Barrier,U,FRA,1978-06-14
atp_203499,Frederic Raynaud,U,FRA,1963-02-02
atp_203500,Eddy Truffaut,U,FRA,1973-07-19
atp_203501,Konstantin Hristov,U,BUL,1968-08-28
atp_203502,Laurent Gualerzi,U,FRA,1973-12-17
atp_203503,Anthony Alpanda,U,FRA,1974-01-01
atp_203504,Pierre Olivier Citton,U,FRA,1973-09-27
atp_203505,Ivan Beznik,U,FRA,1974-12-03
atp_203506,Phil Kernan,U,USA,
atp_203507,Troy Mccamish,U,USA,1967-02-17
atp_203508,Kendall Chitambar,U,USA,1970-12-14
atp_203509,Guillaume Beynel,U,FRA,1970-04-17
atp_203510,Pierre Andre Rolly,U,FRA,1974-09-26
atp_203511,Magnus Muller,U,NOR,1978-12-06
atp_203512,Christian Sanne,U,NOR,1978-06-20
atp_203513,Niels Jorgen Oggesen,U,DEN,1977-03-18
atp_203514,Stephane Floricien,U,FRA,1974-11-28
atp_203515,Jean Francois Salle,U,FRA,1969-05-25
atp_203516,Richard Giordano,U,FRA,1968-04-10
atp_203517,Remy Francois,U,FRA,1978-03-27
atp_203518,Stephane Jambut,U,FRA,1972-01-09
atp_203519,Sebastien Quiring,U,FRA,1976-03-14
atp_203520,Bruno Breistroff,U,FRA,1969-04-04
atp_203521,Kevin Olexa,U,FRA,1979-05-09
atp_203522,Michel Petitcolas,U,FRA,1969-05-03
atp_203523,Pierre Garnier,U,FRA,1962-10-12
atp_203524,Ivan Durham,U,GBR,1976-04-07
atp_203525,Andre Mewett,U,GBR,1972-07-26
atp_203526,Frederick Wells,U,GBR,1973-06-20
atp_203527,Graham Hobbs,U,GBR,1974-06-03
atp_203528,Bart Kendall,U,GBR,1977-05-09
atp_203529,Warren Sawyer,U,GBR,1978-05-14
atp_203530,Marc Powell,U,GBR,1977-12-04
atp_203531,Julian Godfrey,U,GBR,1961-11-26
atp_203532,Gordon Hammond,U,GBR,1966-04-09
atp_203533,Tom Spinks,R,GBR,1975-07-11
atp_203534,Alexander Von Hugo,U,GER,1971-11-20
atp_203535,Darren Kirk,U,GBR,1969-07-23
atp_203536,Lars Hakansson,U,SWE,1961-02-06
atp_203537,Thorsten Teichmann,U,GER,1971-04-18
atp_203538,Heinrich Bauer,U,GER,1957-01-07
atp_203539,Wolf Dieter Dorfler,U,GER,1971-06-14
atp_203540,Torben Roth,U,GER,
atp_203541,Uli Schneider,U,GER,
atp_203542,Marcus Werner,U,GER,1972-05-04
atp_203543,Timur Shadiev,U,RUS,1971-01-05
atp_203545,Ralph Engelke,U,GER,1974-07-05
atp_203546,Jochen Simmendinger,U,GER,
atp_203547,Ralph Jegodzinski,U,GER,1967-01-29
atp_203548,Grant Paige,U,RSA,1970-03-01
atp_203549,Jochen Schlieker,U,GER,1967-08-14
atp_203550,Andrew Waid,U,USA,1969-05-19
atp_203551,Timo Ehmann,U,GER,1977-05-20
atp_203552,Ivan Chirivella,U,ESP,1976-11-10
atp_203553,Gerwin Stupperich,U,GER,
atp_203554,Michael Gabert,U,GER,1969-06-30
atp_203555,Marc Schier,U,GER,
atp_203556,Christian Finke,U,GER,1977-01-16
atp_203557,Christian Fohst,U,GER,1971-09-02
atp_203559,Andreas Fincke,U,GER,1972-01-22
atp_203560,Sebastian Palloks,U,GER,1969-08-09
atp_203561,Erwin Dannenberg,R,GER,1960-06-16
atp_203562,Panagiotis Serbezis,U,GRE,1980-04-03
atp_203563,Giorgios Tsecheridis,U,GRE,1981-11-07
atp_203564,Dimitris Dracopoulos,U,GRE,1982-04-12
atp_203565,Colin Tsolakis,U,AUS,1979-08-20
atp_203566,Paul Herriot,U,AUS,1974-09-20
atp_203567,Wibo Plijnaar,U,NED,1974-02-15
atp_203568,Hans Peter Van Oirschot,U,NED,1970-05-19
atp_203569,Petr Svoboda,R,CZE,1973-07-16
atp_203570,Tamas Fogel,U,HUN,1975-05-11
atp_203571,Andras Dani,U,HUN,
atp_203572,Tutut Suryadi,U,INA,1975-06-14
atp_203573,Anang Kristyanto,U,INA,1970-12-09
atp_203574,Tri Hartato,U,INA,1971-01-30
atp_203575,Ade Guswin Lubis,U,INA,1976-04-16
atp_203576,John Bremner,U,USA,1971-03-02
atp_203577,Mario Ferdinandus,U,INA,1980-11-30
atp_203578,Ravi Manoj Kumar,U,IND,
atp_203579,Abhimanyu Sigtia,U,IND,1976-06-14
atp_203580,Kaleem Ahmed,U,IND,1978-07-22
atp_203581,Waheed Ahmed,U,IND,1976-09-03
atp_203582,Kr Srinath,U,IND,
atp_203583,Mircea Matei,U,ROU,1977-07-18
atp_203584,Ali Reza Khavari,U,IRI,1982-08-31
atp_203585,Fakhr Ali Ahmadi,U,IRI,1977-08-25
atp_203586,Roger Stiffell,U,GBR,1971-02-14
atp_203587,Yaacov Levipur,U,ISR,1973-02-18
atp_203588,Stan Rotman,U,SUI,1966-10-28
atp_203589,Michael Gutfeld,U,ISR,1979-04-13
atp_203590,Yaniv Sakira,U,ISR,1982-01-02
atp_203591,Denis Shohat,U,ISR,1981-11-12
atp_203592,Greg Johnson,U,USA,1970-01-28
atp_203593,Amir Ben Mordechai,U,ISR,1969-08-17
atp_203594,Stephen Loeffler,U,AUS,1975-10-30
atp_203595,Nimrod Bichler,U,ISR,1974-10-06
atp_203596,Stefano Bossini,U,ITA,1972-12-19
atp_203597,Alessandro Chiesa,U,ITA,1970-06-26
atp_203598,Cristian Gelao,U,ITA,1974-12-23
atp_203599,Davide Gregianin,R,ITA,1974-01-20
atp_203600,Vittorio Russo,U,ITA,1969-06-14
atp_203601,Gianluca Mamoli,U,ITA,
atp_203602,Agustin Garizzio,U,ARG,1969-03-19
atp_203603,Manuel Gasbarri,U,ITA,1972-03-07
atp_203604,Lukas Thomas,U,CZE,1973-01-20
atp_203605,Sal Valentino,U,AUS,1964-12-09
atp_203606,Stephane Pessione,U,FRA,1969-07-20
atp_203607,Alessandro Nelli,U,ITA,1968-10-21
atp_203608,Simon Schwarz,U,GER,1978-01-20
atp_203609,Claudio Ceccomori,U,ITA,1964-01-11
atp_203610,Paolo Martellini,U,ITA,
atp_203611,M Dunchek,U,SVK,
atp_203612,Paul Dellarciprete,U,AUS,1976-05-28
atp_203613,Andre Reitberger,U,GER,1975-09-11
atp_203614,Massimo Caroti,U,ITA,1964-10-11
atp_203615,Ivano Pieri,U,ITA,1974-04-05
atp_203616,Eugenio Rubini,U,ITA,1968-08-16
atp_203617,Mark Chappell,U,AUS,1973-02-11
atp_203618,Gian Andrea Gallo,U,ITA,1976-03-09
atp_203619,Luke Stephens,U,USA,1982-01-21
atp_203620,Peter Harris,U,AUS,
atp_203621,Paulo Brasolin,U,ITA,1977-09-14
atp_203622,Peter Wintermeyer,U,GER,1966-02-14
atp_203623,Greg Stephensen,U,AUS,1976-08-10
atp_203624,Michele Crocano,U,ITA,1978-01-25
atp_203625,Masayuki Chonan,U,JPN,1970-02-07
atp_203626,Adam Pedicino,U,USA,1973-05-24
atp_203627,Takashi Tomioka,U,JPN,1965-06-20
atp_203628,Koji Yamamoto,U,JPN,1970-07-22
atp_203629,Wataru Kita,U,JPN,1974-05-07
atp_203630,Satoshi Ando,U,JPN,1968-05-04
atp_203631,Dave Murphy,U,USA,1973-05-27
atp_203632,Hiroyasu Sato,R,JPN,1972-10-21
atp_203633,Mitsuru Takada,U,JPN,1969-09-26
atp_203634,Ki Wan Lee,U,KOR,1971-03-24
atp_203635,Daisuke Mitsuhashi,U,JPN,1969-04-24
atp_203636,Hyung Seok Song,U,KOR,1969-10-30
atp_203637,Maximo Alvarez,U,ESP,1972-02-02
atp_203638,Chang Joo Lee,U,KOR,1975-05-20
atp_203639,Aziz El Alami,U,MAR,1968-01-01
atp_203640,Reda Ismali,U,MAR,
atp_203641,Karim Zitouni,U,MAR,
atp_203642,Brahim Bertai,U,MAR,
atp_203643,Ricardo Del Neri,U,ITA,1975-01-21
atp_203644,Rachid El Gouri,U,MAR,1970-12-24
atp_203645,Adil Zine,U,MAR,1975-06-30
atp_203646,Hicham Id Barka,U,MAR,1977-02-13
atp_203647,Mohamed Nebari,U,MAR,1974-12-20
atp_203648,Hassan Arazi,U,MAR,1967-03-21
atp_203649,Karim Najdi,U,MAR,1972-05-08
atp_203650,Khalid Bounifa,U,ALG,1968-04-27
atp_203651,Ahmed Chakrouni,U,MAR,1960-02-22
atp_203652,Majid Touimy,U,MAR,1978-06-24
atp_203653,Samir Taslimant,U,MAR,1977-07-27
atp_203654,David Bensadoun,U,FRA,1977-01-14
atp_203655,Sergei Pospelov,U,URS,1973-06-08
atp_203656,Jay Bolus,U,USA,1966-10-31
atp_203657,Helmut Remboeck,U,GER,1971-11-28
atp_203658,Gary Rees,U,USA,1968-08-08
atp_203659,Reza Ali Mirza,U,PAK,1968-09-15
atp_203660,Nagaraj Revanasiddaiah,U,IND,1963-09-14
atp_203661,Eddie Aquino,U,MEX,1974-06-20
atp_203662,Enrico Torres Duque,U,MEX,1966-10-29
atp_203663,Marcelo Schlachter,U,BRA,
atp_203664,Jorge Hamdam,U,MEX,
atp_203665,Hector De La Paz,U,MEX,1947-03-23
atp_203666,David Torres,U,USA,1970-03-01
atp_203667,Luis Raul Mendoza,U,MEX,1969-03-01
atp_203668,Gonzalo Almada Machorro,U,MEX,1978-08-28
atp_203669,Oscar Dominguez,U,MEX,1974-02-14
atp_203670,Juan Manuel Aramburo,U,MEX,1977-01-12
atp_203671,Antulio Nieto,U,MEX,1972-06-14
atp_203672,Arturo Melendez,U,MEX,1968-11-11
atp_203673,Alejandro Reyes,U,MEX,1975-11-02
atp_203674,Jeff Lenoir,U,USA,1970-02-20
atp_203675,Colin Delaney,U,USA,1970-03-12
atp_203676,Christofer Giles,U,MEX,1974-06-11
atp_203677,Esteban Soto,U,MEX,
atp_203678,Alejandro Guinto,U,MEX,1964-02-26
atp_203679,Raul Sanchez,U,MEX,1954-02-24
atp_203680,Santiago Aburto,U,MEX,1978-12-08
atp_203681,Rene Vega,U,MEX,1977-05-04
atp_203682,Sergio Jaimes,U,MEX,1979-02-12
atp_203683,Benjamin Mas Fernandez,U,MEX,1964-06-04
atp_203684,Alexander Iliev,R,BUL,1976-02-10
atp_203685,Nevijan Simeonov,U,BUL,1974-06-30
atp_203686,Aleksandar Radojkovivc,U,YUG,1974-08-03
atp_203687,J Perlas,U,MAR,
atp_203688,Borhane Ben Slimane,U,TUN,1960-11-16
atp_203689,Johan Vekemans,R,NED,1964-12-06
atp_203690,Bernd Lenten,U,NED,1968-05-22
atp_203691,Thomas Prerovsky,U,AUT,1969-02-15
atp_203692,Urban Pecovnik,U,SLO,1974-01-24
atp_203693,Blair Ohara,U,AUS,1977-02-02
atp_203694,Stefano Rovai,U,ITA,
atp_203695,Mark Daniel,U,NZL,1979-01-20
atp_203696,Azim Khan,U,PAK,1972-04-05
atp_203697,Asad Niaz,U,PAK,1952-07-24
atp_203698,Jamil Ahmed,U,PAK,1960-06-30
atp_203699,Sadek Jamil,U,BAN,1972-03-23
atp_203700,Sajam Faisal,U,PAK,
atp_203701,Nicolas Zurmendi,U,URU,1966-10-05
atp_203702,Sebastian Sosa,U,URU,1975-01-25
atp_203703,Pedro Raggio,U,URU,
atp_203704,Federico Deym,U,ARG,
atp_203705,Miguel Morresi,U,PAR,
atp_203706,Julio Marin,U,CHI,1972-03-27
atp_203707,F Arrarte,U,PER,
atp_203708,Carlos Lara,U,ECU,
atp_203709,Alberto Alerre,U,PHI,
atp_203710,Anders Wendell,U,SWE,1976-03-05
atp_203711,Olgied Hoffman,U,POL,1965-06-08
atp_203712,Maciej Pieczonka,U,POL,1970-05-29
atp_203713,Marcin Stanglewicz,U,POL,1975-09-11
atp_203714,Marek Sobel,U,POL,1974-01-26
atp_203715,Martin Bergqvist,U,SWE,1974-08-20
atp_203716,Marcin Kamrowski,U,POL,1973-01-16
atp_203717,Lukasz Glasser,U,POL,1976-01-24
atp_203718,Johan Grunditz,U,SWE,1979-09-23
atp_203719,Oleg Borisov,U,RUS,1972-03-14
atp_203720,Luis Damasceno,U,POR,1962-03-06
atp_203721,Lourenco Lima,U,POR,1973-07-08
atp_203722,Frederico Villaverde,U,POR,1980-11-11
atp_203723,Marco Ciotti,U,ITA,1975-05-14
atp_203724,Gordon Reid,U,CAN,
atp_203725,Ryan Skanse,U,USA,1968-06-21
atp_203726,Jason Colter,U,USA,1968-08-24
atp_203727,Daniel Klukan,U,GER,1977-03-07
atp_203728,Arthur Freeman,U,USA,1973-03-29
atp_203729,Luis Bonnet Marques,U,POR,1978-04-25
atp_203730,Ivan Aguado Rodriguez,U,ESP,1979-10-10
atp_203731,Gilberto Valente,U,POR,1973-12-16
atp_203732,Norman Bingeser,U,GER,1968-04-03
atp_203733,Florin Oita,U,ROU,1974-01-26
atp_203734,Lucian Viziru,U,ROU,1976-12-20
atp_203735,Thomas Weiss,U,GER,1977-04-16
atp_203736,Christophe Girnstein,U,GER,1978-04-19
atp_203737,Ionut Dragnea,U,ROU,1975-02-11
atp_203738,Bharet Malhotra,U,IND,1975-03-14
atp_203739,Andrea Dangiola,U,SWE,1972-04-12
atp_203740,Mikhael Faingershe,U,RUS,1975-07-14
atp_203741,Dmitri Tchertkovski,U,RUS,1977-02-16
atp_203742,Lorenzo Dambrosi,U,ITA,1967-07-17
atp_203743,Saso Stiftar,U,SLO,1964-04-17
atp_203744,Saso Suoljsak,U,SLO,1960-09-24
atp_203745,Primoz Starc,U,SLO,1968-07-06
atp_203746,Ales Cerpnjak,U,SLO,1976-10-16
atp_203747,Ivan Brcic,U,SLO,1981-06-22
atp_203748,Daniel Kratky,U,CZE,1974-03-14
atp_203749,Jamie Barr,U,AUS,1974-10-26
atp_203750,Damjan Klevisar,U,SLO,1972-02-26
atp_203751,Aljaz Starc,U,SLO,1972-01-26
atp_203752,Stefan Bienz,U,SUI,1966-07-28
atp_203753,Christian Faller,U,GER,1978-02-14
atp_203754,Philipp Wagner,U,GER,1975-12-28
atp_203755,Rafael Rizo Patron,U,USA,1974-03-12
atp_203756,Rodolfo Goldman,U,URU,1978-06-15
atp_203757,Gian Luca Raniolo,U,ITA,1962-01-07
atp_203758,Bertrand De Villers,U,BEL,1980-12-29
atp_203759,Xavier Wauthier,U,BEL,1980-01-15
atp_203760,Daniel Trcka,U,CZE,1970-05-05
atp_203761,Zoltan Karpaty,U,SVK,1978-03-02
atp_203762,Ivan Uram,U,SVK,1977-12-02
atp_203763,Tibor Macko,U,SVK,1977-07-05
atp_203764,Mario Benacek,U,SVK,1978-08-30
atp_203765,Tomasz Maros,U,SVK,1974-02-18
atp_203766,Vlado Maros,U,SVK,1974-05-26
atp_203767,Tomas Miho,U,SVK,1980-01-25
atp_203768,Marcus Hallgren,U,SWE,1972-07-12
atp_203769,Henrik Wagner,U,SWE,1973-07-08
atp_203770,Joachim Hallams,U,SWE,1972-08-18
atp_203771,Dennis Lundberg,U,SWE,1976-09-11
atp_203772,Klas Tolf,U,SWE,
atp_203773,Nucha Donmuang,U,THA,1973-02-03
atp_203774,Pierre Fernandez,U,PHI,1973-09-24
atp_203775,Roland So,U,PHI,1966-06-22
atp_203776,Michael Zoricich,U,NZL,1972-03-07
atp_203777,Mong Long Yang,U,TPE,1971-07-14
atp_203778,Wen Cheng Tsai,U,TPE,1972-09-12
atp_203779,Jen Da Cheng,U,TPE,1972-11-24
atp_203780,Chung Seng Shie,U,TPE,1980-12-03
atp_203781,Chien Jen Chan,U,TPE,1971-06-05
atp_203782,Dick Suyk,U,NED,1956-04-29
atp_203783,Lorenzo Guidi,U,ITA,1974-07-17
atp_203784,Marcel Grimme,U,GER,1973-05-26
atp_203785,Sven Witteler,U,GER,1972-09-22
atp_203786,Sascha Hempel,U,GER,1978-05-03
atp_203787,Hasan Cansu,U,TUR,1976-09-12
atp_203788,Sinan Erozlu,U,TUR,1976-06-06
atp_203789,Serkan Demirel,U,TUR,1975-02-13
atp_203790,Vedat Aras,U,TUR,1956-02-02
atp_203791,Isik Okte,U,TUR,1972-06-19
atp_203792,Petre Niculescu,U,ROU,
atp_203793,Kemal Celikbilek,U,TUR,1968-09-22
atp_203794,Ata Doganoglu,U,TUR,1981-03-02
atp_203795,Cengiz Buyukturan,U,TUR,1981-06-01
atp_203796,Cemal Karasu,U,TUR,1967-08-31
atp_203797,Hakan Unmak,U,TUR,1962-05-12
atp_203798,George Kelavridze,U,GEO,1976-01-28
atp_203799,Tornike Kiknavelidze,U,GEO,1975-06-19
atp_203800,Hirokazu Tachimi,U,JPN,1969-09-23
atp_203801,David Loosemore,U,GBR,1975-03-23
atp_203802,Cem Gurkaynak,U,TUR,1979-10-25
atp_203803,Erdem Kirmiziyildiz,U,TUR,1979-05-03
atp_203804,Cenker Ozben,U,TUR,1975-01-30
atp_203805,Mohammed Abdul,U,NGR,1972-07-03
atp_203806,Ibrahim Zakari,U,NGR,1969-01-01
atp_203807,Jean Paul Lavie,U,URU,1971-08-08
atp_203808,Jonathan Morris,U,USA,1966-02-13
atp_203810,Joe Braver,U,USA,1962-03-14
atp_203811,Ron Gould,U,USA,1979-02-24
atp_203812,Drew Evert,U,USA,1953-09-08
atp_203813,John Lo Bianco,U,USA,1971-04-19
atp_203814,Guido Fratzke,U,GER,1969-10-31
atp_203815,Scott Shogreen,U,USA,1966-07-13
atp_203816,Andrew Cosgrove,U,AUS,1971-12-30
atp_203817,Mike Rubner,U,USA,1968-12-13
atp_203818,Jim Buck,U,USA,
atp_203819,Tom Fish,U,USA,
atp_203820,Tim Lufkin,U,USA,
atp_203821,Andrew Paley,U,USA,1970-11-22
atp_203822,Jason Grose,U,USA,
atp_203823,Alter Breziner,U,USA,1977-02-14
atp_203824,Raja Chaudhuri,U,USA,1971-07-30
atp_203825,Brett Page,U,USA,1973-07-30
atp_203826,Stefan Weber,U,AUT,1976-08-29
atp_203827,Togo Coles,R,USA,1973-10-10
atp_203828,Erick Mendeloff,U,USA,1977-09-06
atp_203829,Alvaro Ballestero,U,ESP,1975-01-06
atp_203830,Dale Savage,U,AUS,1970-01-16
atp_203831,Blake Mosley,U,USA,1972-06-23
atp_203832,Curtis Ingram,U,USA,1968-06-06
atp_203833,Rick Baird,U,USA,1968-02-23
atp_203834,John Miller,U,USA,1970-07-19
atp_203835,Michal Zaluski,U,USA,
atp_203836,Carl Hodge,U,USA,
atp_203837,Eustace Kigongo,U,USA,1977-09-04
atp_203838,Ryan Hudson,U,USA,
atp_203839,Brett Kurtz,U,USA,1964-11-23
atp_203840,David Marcinko,U,USA,
atp_203841,Ron Dhaeseleer,U,USA,
atp_203842,Duncan Sherriff,U,USA,1974-11-18
atp_203843,Kristian Reynolds,U,USA,1975-09-26
atp_203844,Miguel Rosa,U,BRA,1974-08-22
atp_203845,Reda Naitomar,U,MAR,1976-07-21
atp_203846,Jason Geminn,U,USA,1974-11-05
atp_203847,Kyler Updyke,U,USA,1972-08-02
atp_203848,Pete Choi,U,USA,
atp_203850,Todd Farmer,U,USA,1969-02-09
atp_203851,Johan De Beer,U,RSA,1972-06-01
atp_203852,Glyde Thompson,U,RSA,1973-09-16
atp_203854,Arthur Penman,U,USA,
atp_203855,Brian Notis,U,USA,1972-04-02
atp_203856,Joel Trammell,U,USA,
atp_203857,Paul Ruediger,U,USA,
atp_203858,Malcolm Goodman,U,USA,1975-08-14
atp_203859,Doug Lacy,U,USA,1975-10-31
atp_203860,Michael Levy,U,RSA,1973-04-10
atp_203861,Kevin Humphrey,U,USA,1971-02-02
atp_203862,Michael Grossman,U,USA,
atp_203863,Sebastian Iannariello,U,USA,1979-06-11
atp_203864,Johann Svensson,U,USA,
atp_203865,Tim Smith,U,USA,1974-05-15
atp_203866,Dayne Gingrich,U,USA,
atp_203867,Randy Flachman,U,USA,1969-02-18
atp_203868,Carlos Fleming,U,USA,1970-06-23
atp_203869,Michael Penman,U,RSA,
atp_203870,Kent Seton,U,USA,1970-10-05
atp_203871,Curt Josselyn,U,USA,1973-09-23
atp_203872,Aaron Senes,U,AUS,1971-05-19
atp_203873,Michael Hegarty,U,AUS,1971-03-10
atp_203875,Doug Kaut,U,USA,
atp_203876,Adam Krafft,U,USA,1972-04-13
atp_203877,Daisuke Watanabe,U,JPN,1972-01-01
atp_203878,Ian Goodman,U,USA,1971-02-22
atp_203879,John Bernthal,U,USA,1971-01-08
atp_203880,Brian Harris,U,USA,1973-09-04
atp_203881,Rudy Hilpert,U,USA,
atp_203882,Mark Hoskins,U,USA,
atp_203883,Bert Bolick,U,USA,1972-06-17
atp_203884,Eric Saunders,U,USA,1974-11-22
atp_203885,Phil Landauer,U,USA,1951-04-23
atp_203886,Neal Newman,U,USA,1948-08-04
atp_203887,John Lundquist,U,USA,1975-05-01
atp_203888,Alan Farmer,U,USA,
atp_203889,Shane Sabel,U,USA,1977-03-15
atp_203890,Jim Hammond,U,USA,
atp_203891,Vo Chu,U,USA,1976-01-05
atp_203892,Bryan Crowley,U,USA,1972-12-11
atp_203893,Shawn Warlburn,U,USA,
