match_id,player_id,pts,rank,winner,sets,1,2,3,4,5,avg_odds,max_odds,total_pts,service_pts,return_pts,aces,bp_saved,bp_faced,first_serve_rtn_won,second_serve_rtn_won,first_serve_in,dbl_faults,first_serve_per
m_2000_F_76,atp_102652,,195.0,False,0.0,2.0,4.0,6.0,,,,,85.0,58.0,27.0,2.0,12.0,17.0,6.0,21.0,63.0,1.0,0.6176470588235294
m_2000_F_77,atp_103082,,94.0,False,2.0,6.0,3.0,6.0,2.0,3.0,,,126.0,77.0,49.0,6.0,16.0,22.0,17.0,32.0,75.0,6.0,0.5597014925373134
m_2000_F_78,atp_103151,,46.0,False,2.0,2.0,6.0,7.0,4.0,4.0,,,156.0,102.0,54.0,18.0,6.0,12.0,21.0,33.0,81.0,2.0,0.5094339622641509
m_2000_F_79,atp_102381,,209.0,False,0.0,5.0,3.0,5.0,,,,,103.0,72.0,31.0,2.0,13.0,19.0,9.0,22.0,103.0,2.0,0.8046875
m_2000_F_80,atp_101969,,104.0,False,1.0,7.0,5.0,2.0,1.0,,,,135.0,75.0,60.0,2.0,10.0,20.0,27.0,33.0,108.0,9.0,0.6967741935483871
m_2000_F_81,atp_101736,,1.0,False,1.0,6.0,5.0,1.0,0.0,,,,82.0,43.0,39.0,2.0,9.0,18.0,16.0,23.0,49.0,3.0,0.5764705882352941
m_2000_F_82,atp_102243,,230.0,False,0.0,6.0,2.0,2.0,,,,,97.0,64.0,33.0,1.0,15.0,21.0,9.0,24.0,88.0,4.0,0.7096774193548387
m_2000_F_83,atp_102539,,96.0,False,1.0,6.0,3.0,7.0,3.0,,,,142.0,83.0,59.0,6.0,6.0,10.0,29.0,30.0,70.0,5.0,0.5147058823529411
m_2000_F_84,atp_101820,,37.0,False,0.0,1.0,2.0,2.0,,,,,60.0,37.0,23.0,2.0,4.0,10.0,8.0,15.0,47.0,2.0,0.6025641025641025
m_2000_F_85,atp_102148,,29.0,False,0.0,1.0,4.0,2.0,,,,,68.0,47.0,21.0,1.0,13.0,20.0,4.0,17.0,40.0,6.0,0.40816326530612246
m_2000_F_86,atp_102834,,80.0,False,1.0,4.0,7.0,0.0,2.0,,,,102.0,64.0,38.0,3.0,12.0,19.0,12.0,26.0,79.0,2.0,0.6991150442477876
m_2000_F_87,atp_102158,,24.0,False,0.0,6.0,3.0,4.0,,,,,85.0,61.0,24.0,1.0,7.0,9.0,8.0,16.0,57.0,2.0,0.6195652173913043
m_2000_F_88,atp_102607,,122.0,False,1.0,6.0,3.0,5.0,3.0,,,,110.0,73.0,37.0,7.0,11.0,18.0,22.0,15.0,89.0,1.0,0.7235772357723578
m_2000_F_89,atp_101532,,49.0,False,0.0,2.0,1.0,3.0,,,,,68.0,38.0,30.0,2.0,6.0,13.0,21.0,9.0,48.0,2.0,0.5783132530120482
m_2000_F_90,atp_102776,,38.0,False,2.0,5.0,6.0,7.0,3.0,0.0,,,150.0,90.0,60.0,2.0,13.0,20.0,27.0,33.0,90.0,10.0,0.5732484076433121
m_2000_F_91,atp_103096,,59.0,False,2.0,7.0,3.0,6.0,0.0,4.0,,,145.0,79.0,66.0,3.0,15.0,26.0,42.0,24.0,70.0,4.0,0.46357615894039733
m_2000_F_92,atp_102905,,32.0,False,1.0,6.0,5.0,0.0,2.0,,,,85.0,55.0,30.0,5.0,9.0,17.0,6.0,24.0,56.0,11.0,0.5544554455445545
m_2000_F_93,atp_103181,,88.0,False,1.0,5.0,3.0,7.0,4.0,,,,148.0,78.0,70.0,0.0,15.0,24.0,34.0,36.0,76.0,7.0,0.5277777777777778
m_2000_F_94,atp_103454,,75.0,False,0.0,3.0,1.0,5.0,,,,,81.0,45.0,36.0,5.0,9.0,17.0,14.0,22.0,47.0,6.0,0.5053763440860215
m_2000_F_95,atp_101086,,91.0,False,0.0,1.0,0.0,3.0,,,,,63.0,30.0,33.0,1.0,7.0,17.0,14.0,19.0,48.0,3.0,0.6153846153846154
m_2000_F_96,atp_101990,,36.0,False,1.0,6.0,2.0,3.0,2.0,,,,93.0,62.0,31.0,19.0,5.0,10.0,12.0,19.0,54.0,3.0,0.5142857142857142
m_2000_F_97,atp_102358,,7.0,False,2.0,7.0,6.0,1.0,6.0,4.0,,,137.0,87.0,50.0,11.0,11.0,19.0,36.0,14.0,74.0,12.0,0.5138888888888888
m_2000_F_98,atp_101727,,81.0,False,0.0,4.0,5.0,,,,,,64.0,39.0,25.0,4.0,5.0,8.0,13.0,12.0,30.0,6.0,0.45454545454545453
m_2000_F_99,atp_103356,,120.0,False,2.0,6.0,4.0,6.0,7.0,6.0,,,191.0,127.0,64.0,6.0,17.0,23.0,26.0,38.0,101.0,15.0,0.47641509433962265
m_2000_F_100,atp_103264,,26.0,False,0.0,2.0,2.0,,,,,,30.0,20.0,10.0,0.0,8.0,12.0,6.0,4.0,23.0,2.0,0.5476190476190477
m_2000_F_101,atp_102722,,149.0,False,0.0,1.0,4.0,0.0,,,,,45.0,29.0,16.0,4.0,4.0,11.0,7.0,9.0,34.0,6.0,0.5483870967741935
m_2000_F_102,atp_103206,,34.0,False,1.0,4.0,1.0,7.0,4.0,,,,122.0,72.0,50.0,8.0,8.0,15.0,16.0,34.0,80.0,1.0,0.625
m_2000_F_103,atp_102021,,33.0,False,1.0,3.0,7.0,1.0,4.0,,,,119.0,76.0,43.0,3.0,9.0,18.0,11.0,32.0,70.0,1.0,0.48951048951048953
m_2000_F_104,atp_101965,,48.0,False,1.0,7.0,3.0,5.0,3.0,,,,121.0,78.0,43.0,4.0,12.0,19.0,23.0,20.0,50.0,4.0,0.3546099290780142
m_2000_F_105,atp_102860,,102.0,False,1.0,3.0,6.0,4.0,3.0,,,,102.0,67.0,35.0,10.0,5.0,10.0,18.0,17.0,59.0,7.0,0.5315315315315315
m_2000_F_106,atp_102227,,60.0,False,0.0,4.0,1.0,2.0,,,,,66.0,42.0,24.0,4.0,10.0,17.0,12.0,12.0,51.0,5.0,0.5862068965517241
m_2000_F_107,atp_102271,,28.0,False,1.0,2.0,1.0,6.0,3.0,,,,84.0,52.0,32.0,3.0,6.0,11.0,10.0,22.0,45.0,0.0,0.4891304347826087
m_2000_F_108,atp_102287,,66.0,False,0.0,4.0,3.0,3.0,,,,,69.0,51.0,18.0,6.0,8.0,13.0,6.0,12.0,50.0,5.0,0.5434782608695652
m_2000_F_109,atp_103163,,21.0,False,0.0,6.0,3.0,3.0,,,,,82.0,56.0,26.0,2.0,6.0,10.0,13.0,13.0,51.0,3.0,0.5204081632653061
m_2000_F_110,atp_102344,,40.0,False,1.0,1.0,4.0,6.0,4.0,,,,116.0,69.0,47.0,10.0,11.0,19.0,15.0,32.0,71.0,8.0,0.5298507462686567
m_2000_F_111,atp_102450,,13.0,False,2.0,5.0,6.0,4.0,6.0,3.0,,,154.0,88.0,66.0,6.0,19.0,26.0,49.0,17.0,82.0,10.0,0.5578231292517006
m_2000_F_112,atp_103819,,54.0,False,0.0,5.0,6.0,2.0,,,,,105.0,71.0,34.0,9.0,9.0,14.0,7.0,27.0,74.0,6.0,0.5873015873015873
m_2000_F_113,atp_103720,,9.0,False,1.0,3.0,6.0,2.0,4.0,,,,114.0,71.0,43.0,7.0,9.0,15.0,27.0,16.0,65.0,11.0,0.5158730158730159
m_2000_F_114,atp_102882,,25.0,False,1.0,2.0,2.0,6.0,3.0,,,,99.0,69.0,30.0,12.0,5.0,10.0,19.0,11.0,65.0,4.0,0.5508474576271186
m_2000_F_115,atp_102950,,31.0,False,2.0,7.0,3.0,7.0,6.0,6.0,,,177.0,108.0,69.0,6.0,10.0,19.0,33.0,36.0,110.0,5.0,0.5978260869565217
m_2000_F_116,atp_102839,,11.0,False,0.0,3.0,4.0,6.0,,,,,101.0,60.0,41.0,5.0,14.0,20.0,17.0,24.0,60.0,0.0,0.5309734513274337
m_2000_F_117,atp_102446,,20.0,False,0.0,0.0,4.0,2.0,,,,,56.0,34.0,22.0,2.0,5.0,11.0,11.0,11.0,34.0,1.0,0.53125
m_2000_F_118,atp_101611,,6.0,False,1.0,4.0,6.0,3.0,5.0,,,,120.0,74.0,46.0,7.0,8.0,12.0,24.0,22.0,73.0,7.0,0.5887096774193549
m_2000_F_119,atp_101962,,15.0,False,0.0,4.0,1.0,3.0,,,,,71.0,43.0,28.0,4.0,15.0,23.0,14.0,14.0,51.0,3.0,0.5483870967741935
m_2000_F_120,atp_102374,,10.0,False,0.0,4.0,4.0,2.0,,,,,83.0,49.0,34.0,8.0,2.0,7.0,10.0,24.0,45.0,3.0,0.5113636363636364
m_2000_F_121,atp_102338,,4.0,False,2.0,3.0,6.0,6.0,4.0,2.0,,,137.0,83.0,54.0,6.0,12.0,20.0,19.0,35.0,84.0,4.0,0.5454545454545454
m_2000_F_122,atp_103498,,12.0,False,1.0,4.0,3.0,6.0,5.0,,,,128.0,95.0,33.0,12.0,14.0,19.0,18.0,15.0,92.0,3.0,0.5822784810126582
m_2000_F_123,atp_102610,,18.0,False,1.0,4.0,4.0,6.0,4.0,,,,127.0,76.0,51.0,2.0,14.0,20.0,21.0,30.0,95.0,1.0,0.7089552238805971
m_2000_F_124,atp_103507,,16.0,False,2.0,5.0,6.0,6.0,4.0,3.0,,,168.0,99.0,69.0,5.0,13.0,17.0,29.0,40.0,98.0,6.0,0.6405228758169934
m_2000_F_125,atp_102644,,45.0,False,0.0,1.0,4.0,3.0,,,,,67.0,49.0,18.0,1.0,11.0,17.0,5.0,13.0,56.0,3.0,0.5894736842105263
m_2000_F_126,atp_102796,,3.0,False,1.0,2.0,3.0,6.0,6.0,,,,157.0,95.0,62.0,9.0,25.0,32.0,19.0,43.0,95.0,8.0,0.5523255813953488
m_2019_U_0,atp_104327,266.0,186.0,False,0.0,5.0,3.0,3.0,,,4.59,5.25,72.0,46.0,26.0,2.0,8.0,14.0,17.0,9.0,39.0,5.0,0.4588235294117647
m_2019_U_1,atp_111153,265.0,188.0,False,2.0,6.0,6.0,4.0,7.0,3.0,3.16,3.35,162.0,103.0,59.0,11.0,6.0,11.0,29.0,30.0,100.0,11.0,0.625
m_2019_U_2,atp_104386,170.0,260.0,False,1.0,6.0,1.0,6.0,1.0,,2.42,2.57,104.0,74.0,30.0,10.0,12.0,18.0,12.0,18.0,79.0,2.0,0.6076923076923076
m_2019_U_3,atp_106329,532.0,101.0,False,0.0,3.0,2.0,3.0,,,2.32,2.45,63.0,47.0,16.0,5.0,7.0,13.0,7.0,9.0,52.0,6.0,0.5777777777777777
m_2019_U_4,atp_104607,540.0,98.0,False,1.0,1.0,6.0,4.0,4.0,,1.29,1.33,96.0,64.0,32.0,5.0,8.0,14.0,13.0,19.0,67.0,3.0,0.5877192982456141
m_2019_U_5,atp_105916,885.0,64.0,False,2.0,6.0,4.0,2.0,6.0,3.0,2.23,2.33,140.0,71.0,69.0,3.0,4.0,13.0,33.0,36.0,64.0,7.0,0.47058823529411764
m_2019_U_6,atp_105477,237.0,205.0,False,0.0,1.0,1.0,,,,10.74,17.57,22.0,13.0,9.0,2.0,3.0,7.0,2.0,7.0,14.0,3.0,0.42424242424242425
m_2019_U_7,atp_105732,1038.0,48.0,False,1.0,4.0,2.0,7.0,5.0,,3.71,4.2,128.0,74.0,54.0,7.0,5.0,13.0,18.0,36.0,72.0,5.0,0.5454545454545454
m_2019_U_8,atp_105173,961.0,57.0,False,1.0,4.0,3.0,6.0,3.0,,2.03,2.29,121.0,74.0,47.0,12.0,8.0,13.0,23.0,24.0,59.0,4.0,0.47580645161290325
m_2019_U_9,atp_105432,610.0,88.0,False,0.0,4.0,1.0,2.0,,,20.19,35.0,53.0,32.0,21.0,4.0,1.0,8.0,7.0,14.0,37.0,8.0,0.5441176470588235
m_2019_U_10,atp_104926,2510.0,11.0,False,1.0,3.0,4.0,7.0,3.0,,2.12,2.2,109.0,72.0,37.0,16.0,10.0,15.0,15.0,22.0,61.0,6.0,0.5545454545454546
m_2019_U_11,atp_126952,599.0,90.0,False,1.0,3.0,4.0,6.0,3.0,,1.08,1.1,116.0,57.0,59.0,3.0,7.0,14.0,33.0,26.0,65.0,6.0,0.6018518518518519
m_2019_U_12,atp_208260,3.0,1415.0,False,2.0,6.0,7.0,4.0,6.0,2.0,9.21,12.5,166.0,103.0,63.0,2.0,11.0,20.0,30.0,33.0,134.0,3.0,0.73224043715847
m_2019_U_13,atp_106148,787.0,76.0,False,0.0,4.0,1.0,4.0,,,17.33,34.0,70.0,53.0,17.0,5.0,7.0,11.0,7.0,10.0,53.0,5.0,0.5824175824175825
m_2019_U_14,atp_111513,1245.0,39.0,False,0.0,2.0,1.0,5.0,,,4.63,5.1,78.0,52.0,26.0,10.0,10.0,17.0,12.0,14.0,54.0,7.0,0.5094339622641509
m_2019_U_15,atp_104312,735.0,77.0,False,1.0,1.0,7.0,4.0,3.0,,3.48,3.8,112.0,75.0,37.0,6.0,14.0,21.0,18.0,19.0,81.0,3.0,0.627906976744186
m_2019_U_16,atp_105023,1055.0,46.0,False,1.0,6.0,1.0,6.0,5.0,,1.29,1.36,107.0,74.0,33.0,24.0,2.0,7.0,11.0,22.0,71.0,7.0,0.5916666666666667
m_2019_U_17,atp_144895,650.0,82.0,False,1.0,3.0,6.0,4.0,0.0,,8.63,11.0,99.0,55.0,44.0,0.0,5.0,13.0,21.0,23.0,66.0,10.0,0.6111111111111112
m_2019_U_18,atp_111815,915.0,62.0,False,2.0,6.0,4.0,6.0,7.0,6.0,1.32,1.36,176.0,119.0,57.0,10.0,12.0,18.0,19.0,38.0,117.0,7.0,0.582089552238806
m_2019_U_19,atp_144719,550.0,97.0,False,1.0,4.0,6.0,7.0,5.0,,2.93,3.1,161.0,91.0,70.0,8.0,7.0,13.0,32.0,38.0,94.0,2.0,0.5987261146496815
m_2019_U_20,atp_104259,831.0,71.0,False,1.0,3.0,6.0,4.0,4.0,,2.66,2.98,118.0,67.0,51.0,10.0,5.0,10.0,16.0,35.0,59.0,5.0,0.5412844036697247
m_2019_U_21,atp_200611,202.0,227.0,False,1.0,6.0,2.0,3.0,0.0,,3.03,3.3,90.0,59.0,31.0,8.0,8.0,15.0,14.0,17.0,61.0,2.0,0.5754716981132075
m_2019_U_22,atp_105539,443.0,122.0,False,0.0,6.0,3.0,0.0,,,4.1,4.5,67.0,58.0,9.0,10.0,3.0,7.0,3.0,6.0,56.0,5.0,0.5894736842105263
m_2019_U_23,atp_128034,1308.0,35.0,False,2.0,6.0,3.0,7.0,1.0,4.0,1.33,1.37,149.0,93.0,56.0,16.0,11.0,17.0,27.0,29.0,116.0,7.0,0.7631578947368421
m_2019_U_24,atp_106058,280.0,178.0,False,0.0,4.0,5.0,6.0,,,2.29,2.4,94.0,66.0,28.0,10.0,2.0,5.0,11.0,17.0,67.0,2.0,0.6836734693877551
m_2019_U_25,atp_105550,1735.0,20.0,False,1.0,3.0,6.0,6.0,3.0,,1.97,2.1,126.0,81.0,45.0,5.0,8.0,14.0,27.0,18.0,81.0,5.0,0.6044776119402985
m_2019_U_26,atp_126203,1465.0,28.0,False,1.0,6.0,4.0,3.0,4.0,,1.27,1.31,103.0,73.0,30.0,13.0,2.0,5.0,12.0,18.0,66.0,4.0,0.584070796460177
m_2019_U_27,atp_106218,361.0,151.0,False,1.0,6.0,4.0,4.0,4.0,,3.53,4.0,115.0,75.0,40.0,11.0,8.0,12.0,23.0,17.0,73.0,1.0,0.5887096774193549
m_2019_U_28,atp_111797,820.0,73.0,False,2.0,7.0,6.0,6.0,6.0,4.0,1.79,1.86,177.0,125.0,52.0,33.0,2.0,4.0,22.0,30.0,126.0,4.0,0.6774193548387096
m_2019_U_29,atp_206173,395.0,137.0,False,1.0,3.0,6.0,6.0,3.0,,5.4,6.11,128.0,75.0,53.0,2.0,5.0,10.0,26.0,27.0,73.0,5.0,0.5983606557377049
m_2019_U_30,atp_106210,385.0,140.0,False,2.0,6.0,6.0,6.0,6.0,4.0,2.07,2.36,178.0,122.0,56.0,16.0,8.0,11.0,29.0,27.0,129.0,5.0,0.6683937823834197
m_2019_U_31,atp_111576,264.0,190.0,False,1.0,6.0,1.0,2.0,4.0,,23.33,36.8,108.0,58.0,50.0,0.0,6.0,13.0,23.0,27.0,68.0,4.0,0.6355140186915887
m_2019_U_32,atp_105643,869.0,67.0,False,0.0,1.0,5.0,6.0,,,2.29,2.55,90.0,55.0,35.0,6.0,4.0,10.0,13.0,22.0,58.0,4.0,0.6041666666666666
m_2019_U_33,atp_104755,1280.0,36.0,False,1.0,4.0,3.0,6.0,2.0,,1.64,1.69,109.0,67.0,42.0,6.0,4.0,8.0,17.0,25.0,67.0,6.0,0.6203703703703703
m_2019_U_34,atp_106216,474.0,117.0,False,1.0,7.0,5.0,5.0,5.0,,2.72,2.86,169.0,104.0,65.0,5.0,16.0,25.0,29.0,36.0,98.0,7.0,0.5104166666666666
m_2019_U_35,atp_105138,2575.0,10.0,False,2.0,6.0,1.0,4.0,6.0,3.0,1.08,1.12,136.0,73.0,63.0,10.0,3.0,10.0,35.0,28.0,65.0,4.0,0.5462184873949579
m_2019_U_36,atp_104719,576.0,91.0,False,0.0,3.0,4.0,4.0,,,2.6,2.8,74.0,46.0,28.0,3.0,5.0,10.0,13.0,15.0,46.0,2.0,0.5411764705882353
m_2019_U_37,atp_126774,3455.0,8.0,False,1.0,4.0,7.0,6.0,5.0,,1.5,1.57,167.0,112.0,55.0,20.0,15.0,20.0,24.0,31.0,102.0,7.0,0.5483870967741935
m_2019_U_38,atp_105053,200.0,232.0,False,2.0,6.0,0.0,5.0,6.0,4.0,2.27,2.43,141.0,78.0,63.0,1.0,9.0,18.0,22.0,41.0,94.0,3.0,0.6573426573426573
m_2019_U_39,atp_105373,619.0,83.0,False,0.0,3.0,2.0,6.0,,,6.19,7.39,84.0,56.0,28.0,6.0,5.0,9.0,8.0,20.0,51.0,4.0,0.5543478260869565
m_2019_U_40,atp_104735,201.0,231.0,False,1.0,3.0,6.0,1.0,2.0,,3.5,3.85,89.0,60.0,29.0,0.0,9.0,15.0,12.0,17.0,51.0,8.0,0.4636363636363636
m_2019_U_41,atp_105311,1061.0,44.0,False,0.0,3.0,2.0,4.0,,,2.05,2.23,82.0,62.0,20.0,5.0,10.0,14.0,12.0,8.0,74.0,0.0,0.6851851851851852
m_2019_U_42,atp_106378,1325.0,31.0,False,2.0,6.0,6.0,5.0,7.0,2.0,1.2,1.22,169.0,103.0,66.0,12.0,9.0,16.0,29.0,37.0,99.0,6.0,0.5722543352601156
m_2019_U_43,atp_104198,326.0,165.0,False,0.0,3.0,4.0,4.0,,,5.07,5.58,75.0,62.0,13.0,5.0,10.0,14.0,7.0,6.0,54.0,2.0,0.5346534653465347
m_2019_U_44,atp_105430,1137.0,41.0,False,2.0,1.0,3.0,6.0,6.0,2.0,2.81,2.93,125.0,80.0,45.0,3.0,10.0,19.0,24.0,21.0,88.0,9.0,0.567741935483871
m_2019_U_45,atp_105936,1018.0,52.0,False,1.0,3.0,6.0,4.0,6.0,,1.18,1.22,120.0,69.0,51.0,2.0,4.0,12.0,24.0,27.0,75.0,2.0,0.6302521008403361
m_2019_U_46,atp_134770,980.0,54.0,False,0.0,4.0,4.0,2.0,,,3.16,3.35,81.0,63.0,18.0,4.0,10.0,14.0,3.0,15.0,66.0,8.0,0.5789473684210527
m_2019_U_47,atp_104542,885.0,65.0,False,2.0,6.0,7.0,4.0,6.0,5.0,1.42,1.48,167.0,120.0,47.0,11.0,9.0,11.0,23.0,24.0,103.0,4.0,0.6058823529411764
m_2019_U_48,atp_106233,4925.0,4.0,False,1.0,4.0,6.0,3.0,2.0,,1.15,1.2,97.0,63.0,34.0,14.0,4.0,8.0,19.0,15.0,57.0,3.0,0.5757575757575758
m_2019_U_49,atp_124014,237.0,206.0,False,2.0,6.0,4.0,7.0,4.0,2.0,4.77,5.91,151.0,100.0,51.0,19.0,7.0,13.0,25.0,26.0,83.0,4.0,0.532051282051282
m_2019_U_50,atp_200005,909.0,63.0,False,2.0,3.0,7.0,6.0,6.0,1.0,1.41,1.45,163.0,101.0,62.0,5.0,7.0,12.0,24.0,38.0,88.0,3.0,0.5827814569536424
m_2019_U_51,atp_111575,2890.0,9.0,False,2.0,6.0,5.0,5.0,6.0,3.0,1.1,1.15,164.0,98.0,66.0,7.0,2.0,6.0,24.0,42.0,71.0,10.0,0.5259259259259259
m_2019_U_52,atp_125802,376.0,144.0,False,1.0,3.0,6.0,7.0,2.0,,1.92,2.06,131.0,83.0,48.0,5.0,3.0,9.0,8.0,40.0,79.0,4.0,0.5851851851851851
m_2019_U_53,atp_104898,376.0,143.0,False,0.0,3.0,6.0,0.0,,,3.88,4.3,78.0,51.0,27.0,6.0,10.0,17.0,12.0,15.0,49.0,4.0,0.532608695652174
m_2019_U_54,atp_106075,102.0,362.0,False,0.0,3.0,4.0,5.0,,,4.42,4.85,87.0,57.0,30.0,8.0,5.0,11.0,10.0,20.0,57.0,4.0,0.5327102803738317
m_2019_U_55,atp_111790,568.0,92.0,False,0.0,2.0,4.0,4.0,,,3.95,4.21,70.0,53.0,17.0,6.0,9.0,14.0,6.0,11.0,61.0,3.0,0.6224489795918368
m_2019_U_56,atp_144750,535.0,100.0,False,0.0,5.0,6.0,6.0,,,2.39,2.47,120.0,83.0,37.0,14.0,8.0,10.0,15.0,22.0,85.0,8.0,0.648854961832061
m_2019_U_57,atp_103333,694.0,79.0,False,0.0,2.0,3.0,2.0,,,3.91,4.2,47.0,35.0,12.0,6.0,4.0,7.0,7.0,5.0,34.0,6.0,0.5666666666666667
m_2019_U_58,atp_104919,555.0,95.0,False,2.0,6.0,2.0,7.0,1.0,3.0,1.52,1.65,133.0,91.0,42.0,9.0,8.0,15.0,20.0,22.0,79.0,13.0,0.5163398692810458
m_2019_U_59,atp_200000,1750.0,19.0,False,0.0,1.0,1.0,4.0,,,2.24,2.45,59.0,38.0,21.0,0.0,4.0,10.0,6.0,15.0,47.0,6.0,0.6438356164383562
m_2019_U_60,atp_106065,880.0,66.0,False,2.0,6.0,6.0,6.0,6.0,6.0,1.64,1.69,194.0,121.0,73.0,13.0,9.0,11.0,33.0,40.0,114.0,6.0,0.6229508196721312
m_2019_U_61,atp_105077,1019.0,51.0,False,0.0,6.0,4.0,3.0,,,4.03,4.5,92.0,58.0,34.0,1.0,10.0,15.0,14.0,20.0,56.0,7.0,0.5490196078431373
m_2019_U_62,atp_105357,936.0,60.0,False,0.0,3.0,2.0,2.0,,,16.21,25.0,70.0,47.0,23.0,4.0,10.0,15.0,9.0,14.0,59.0,0.0,0.6781609195402298
m_2019_U_63,atp_105449,610.0,86.0,False,0.0,3.0,6.0,4.0,,,2.82,3.15,79.0,58.0,21.0,4.0,3.0,7.0,6.0,15.0,56.0,4.0,0.56
m_2019_U_65,atp_105614,503.0,108.0,False,1.0,2.0,6.0,3.0,5.0,,6.26,7.27,108.0,72.0,36.0,18.0,12.0,20.0,15.0,21.0,64.0,8.0,0.5079365079365079
m_2019_U_66,atp_106000,535.0,99.0,False,1.0,6.0,2.0,3.0,4.0,,11.44,15.16,110.0,70.0,40.0,2.0,4.0,9.0,19.0,21.0,76.0,8.0,0.6495726495726496
m_2019_U_67,atp_106228,970.0,56.0,False,0.0,4.0,6.0,1.0,,,19.48,35.0,82.0,49.0,33.0,6.0,9.0,18.0,12.0,21.0,64.0,5.0,0.6213592233009708
m_2019_U_68,atp_124187,1076.0,42.0,False,0.0,4.0,4.0,6.0,,,1.4,1.44,103.0,65.0,38.0,24.0,3.0,6.0,17.0,21.0,67.0,1.0,0.6203703703703703
m_2019_U_69,atp_106296,496.0,109.0,False,0.0,2.0,2.0,2.0,,,9.7,12.43,52.0,35.0,17.0,2.0,5.0,12.0,5.0,12.0,43.0,4.0,0.6056338028169014
m_2019_U_70,atp_106426,1321.0,32.0,False,0.0,3.0,5.0,3.0,,,4.56,5.35,90.0,60.0,30.0,5.0,9.0,14.0,12.0,18.0,56.0,8.0,0.5233644859813084
m_2019_U_71,atp_104655,1013.0,53.0,False,2.0,7.0,4.0,6.0,4.0,1.0,1.75,1.83,135.0,93.0,42.0,8.0,10.0,17.0,24.0,18.0,96.0,5.0,0.6114649681528662
m_2019_U_72,atp_106298,1475.0,27.0,False,1.0,4.0,3.0,7.0,4.0,,1.73,1.8,129.0,83.0,46.0,13.0,12.0,20.0,24.0,22.0,72.0,8.0,0.48
m_2019_U_73,atp_105583,1441.0,29.0,False,1.0,5.0,5.0,6.0,3.0,,1.45,1.5,122.0,73.0,49.0,8.0,7.0,12.0,18.0,31.0,87.0,1.0,0.71900826446281
m_2019_U_74,atp_126207,1060.0,45.0,False,2.0,3.0,6.0,2.0,6.0,3.0,2.55,2.75,138.0,83.0,55.0,6.0,8.0,12.0,24.0,31.0,89.0,2.0,0.7007874015748031
m_2019_U_75,atp_200175,1026.0,50.0,False,2.0,6.0,7.0,6.0,6.0,3.0,1.06,1.08,201.0,127.0,74.0,13.0,7.0,12.0,23.0,51.0,114.0,8.0,0.5816326530612245
m_2019_U_76,atp_105332,1508.0,26.0,False,2.0,6.0,7.0,2.0,5.0,6.0,1.48,1.56,186.0,112.0,74.0,16.0,8.0,14.0,35.0,39.0,101.0,21.0,0.5519125683060109
m_2019_U_77,atp_105575,857.0,68.0,False,1.0,4.0,7.0,2.0,0.0,,3.99,4.33,109.0,64.0,45.0,5.0,4.0,12.0,23.0,22.0,65.0,8.0,0.5371900826446281
m_2019_U_78,atp_104871,815.0,74.0,False,1.0,4.0,3.0,7.0,3.0,,3.34,3.6,111.0,83.0,28.0,9.0,10.0,13.0,12.0,16.0,76.0,3.0,0.608
m_2019_U_79,atp_106198,618.0,84.0,False,1.0,3.0,5.0,7.0,3.0,,14.3,20.0,118.0,76.0,42.0,0.0,17.0,26.0,15.0,27.0,110.0,0.0,0.7746478873239436
m_2019_U_80,atp_111442,976.0,55.0,False,1.0,5.0,6.0,6.0,1.0,,2.56,2.7,113.0,82.0,31.0,4.0,5.0,10.0,9.0,22.0,84.0,2.0,0.6412213740458015
m_2019_U_81,atp_106415,946.0,59.0,False,1.0,7.0,0.0,4.0,4.0,,1.43,1.5,119.0,91.0,28.0,6.0,23.0,29.0,7.0,21.0,107.0,6.0,0.6445783132530121
m_2019_U_82,atp_202385,88.0,394.0,False,1.0,6.0,6.0,5.0,2.0,,4.35,4.85,135.0,81.0,54.0,8.0,12.0,21.0,22.0,32.0,86.0,5.0,0.581081081081081
m_2019_U_83,atp_105526,1280.0,37.0,False,0.0,3.0,6.0,6.0,,,2.1,2.2,95.0,68.0,27.0,18.0,4.0,6.0,12.0,15.0,46.0,6.0,0.45098039215686275
m_2019_U_84,atp_105062,1041.0,47.0,False,1.0,6.0,5.0,3.0,2.0,,1.76,1.88,107.0,57.0,50.0,3.0,3.0,10.0,23.0,27.0,65.0,2.0,0.6310679611650486
m_2019_U_85,atp_105341,610.0,87.0,False,2.0,7.0,7.0,4.0,3.0,3.0,1.56,1.61,179.0,105.0,74.0,3.0,8.0,13.0,17.0,57.0,105.0,8.0,0.6521739130434783
m_2019_U_86,atp_132283,1029.0,49.0,False,0.0,2.0,4.0,2.0,,,1.34,1.4,58.0,42.0,16.0,8.0,4.0,9.0,10.0,6.0,54.0,5.0,0.6666666666666666
m_2019_U_87,atp_105967,462.0,119.0,False,0.0,4.0,6.0,2.0,,,9.3,11.25,82.0,62.0,20.0,1.0,6.0,9.0,7.0,13.0,57.0,11.0,0.57
m_2019_U_88,atp_104468,1240.0,40.0,False,0.0,2.0,,,,,3.21,3.59,20.0,13.0,7.0,0.0,3.0,5.0,2.0,5.0,22.0,0.0,0.8461538461538461
m_2019_U_89,atp_106078,406.0,129.0,False,0.0,4.0,2.0,0.0,,,4.19,4.55,63.0,39.0,24.0,5.0,9.0,17.0,8.0,16.0,55.0,7.0,0.6395348837209303
